7.00	0.00	
9.00	3.00	
1.00	4.00	
1.00	5.00	
2.00	2.00	
1.00	4.00	
3.00	2.00	
3.00	8.00	
7.00	3.00	
3.00	0.00	
8.00	5.00	
1.00	9.00	
1.00	0.00	
4.00	5.00	
9.00	0.00	
1.00	6.00	
0.00	7.00	
2.00	1.00	
3.00	4.00	
1.00	2.00	
6.00	7.00	
0.00	9.00	
1.00	8.00	
1.00	1.00	
8.00	7.00	
9.00	5.00	
9.00	1.00	
4.00	5.00	
8.00	4.00	
6.00	4.00	
6.00	3.00	
9.00	0.00	
9.00	1.00	
0.00	5.00	
9.00	2.00	
1.00	5.00	
2.00	2.00	
6.00	1.00	
9.00	1.00	
2.00	9.00	
3.00	4.00	
3.00	5.00	
7.00	8.00	
7.00	2.00	
7.00	5.00	
3.00	8.00	
4.00	4.00	
3.00	2.00	
8.00	4.00	
5.00	7.00	
9.00	4.00	
5.00	0.00	
4.00	7.00	
5.00	2.00	
7.00	8.00	
2.00	1.00	
6.00	5.00	
7.00	9.00	
2.00	5.00	
2.00	1.00	
5.00	6.00	
8.00	0.00	
6.00	9.00	
0.00	4.00	
1.00	1.00	
4.00	7.00	
5.00	5.00	
1.00	8.00	
6.00	7.00	
4.00	1.00	
9.00	3.00	
6.00	9.00	
9.00	7.00	
4.00	3.00	
0.00	1.00	
6.00	0.00	
8.00	9.00	
0.00	8.00	
4.00	0.00	
3.00	1.00	
5.00	2.00	
7.00	3.00	
8.00	3.00	
8.00	0.00	
5.00	4.00	
4.00	5.00	
9.00	2.00	
1.00	2.00	
6.00	8.00	
2.00	2.00	
0.00	8.00	
2.00	7.00	
1.00	5.00	
9.00	6.00	
3.00	6.00	
6.00	3.00	
2.00	9.00	
5.00	0.00	
2.00	6.00	
8.00	3.00	
9.00	7.00	
4.00	1.00	
9.00	3.00	
5.00	2.00	
1.00	9.00	
5.00	4.00	
9.00	3.00	
7.00	0.00	
0.00	1.00	
8.00	3.00	
0.00	6.00	
3.00	9.00	
2.00	5.00	
9.00	7.00	
3.00	9.00	
1.00	3.00	
2.00	7.00	
6.00	9.00	
9.00	6.00	
4.00	1.00	
8.00	5.00	
9.00	8.00	
5.00	6.00	
9.00	0.00	
5.00	1.00	
0.00	2.00	
8.00	5.00	
8.00	2.00	
6.00	5.00	
2.00	1.00	
5.00	7.00	
1.00	8.00	
7.00	3.00	
4.00	0.00	
0.00	8.00	
6.00	6.00	
9.00	0.00	
9.00	2.00	
1.00	2.00	
9.00	4.00	
4.00	9.00	
6.00	4.00	
9.00	6.00	
4.00	9.00	
0.00	7.00	
1.00	7.00	
1.00	9.00	
2.00	3.00	
2.00	8.00	
6.00	9.00	
8.00	2.00	
2.00	7.00	
1.00	3.00	
6.00	9.00	
0.00	2.00	
4.00	2.00	
1.00	7.00	
6.00	5.00	
7.00	0.00	
1.00	4.00	
4.00	1.00	
0.00	9.00	
3.00	8.00	
2.00	5.00	
2.00	4.00	
4.00	6.00	
1.00	2.00	
7.00	9.00	
6.00	3.00	
3.00	2.00	
9.00	5.00	
0.00	8.00	
6.00	6.00	
4.00	3.00	
2.00	1.00	
2.00	3.00	
2.00	0.00	
3.00	4.00	
2.00	7.00	
2.00	0.00	
2.00	0.00	
2.00	5.00	
9.00	5.00	
9.00	5.00	
7.00	1.00	
9.00	9.00	
8.00	7.00	
6.00	9.00	
7.00	6.00	
5.00	5.00	
9.00	9.00	
1.00	2.00	
1.00	2.00	
0.00	3.00	
0.00	0.00	
1.00	4.00	
5.00	1.00	
3.00	7.00	
1.00	1.00	
5.00	4.00	
9.00	7.00	
0.00	1.00	
5.00	8.00	
6.00	9.00	
6.00	5.00	
3.00	3.00	
3.00	8.00	
1.00	8.00	
1.00	4.00	
8.00	5.00	
2.00	3.00	
9.00	3.00	
7.00	6.00	
4.00	7.00	
8.00	9.00	
2.00	4.00	
4.00	8.00	
6.00	9.00	
0.00	9.00	
8.00	8.00	
4.00	1.00	
0.00	9.00	
8.00	0.00	
9.00	8.00	
2.00	0.00	
4.00	1.00	
5.00	0.00	
7.00	4.00	
7.00	2.00	
5.00	8.00	
3.00	7.00	
2.00	0.00	
4.00	9.00	
4.00	8.00	
4.00	5.00	
1.00	3.00	
6.00	0.00	
9.00	0.00	
6.00	9.00	
4.00	7.00	
3.00	4.00	
8.00	9.00	
4.00	6.00	
6.00	7.00	
6.00	8.00	
6.00	2.00	
7.00	3.00	
4.00	7.00	
8.00	9.00	
5.00	2.00	
6.00	7.00	
9.00	9.00	
6.00	5.00	
8.00	8.00	
4.00	1.00	
5.00	0.00	
9.00	3.00	
9.00	8.00	
6.00	2.00	
4.00	4.00	
2.00	4.00	
1.00	0.00	
6.00	6.00	
0.00	9.00	
7.00	8.00	
2.00	5.00	
3.00	5.00	
4.00	9.00	
2.00	1.00	
6.00	3.00	
5.00	7.00	
9.00	8.00	
3.00	6.00	
6.00	4.00	
3.00	1.00	
4.00	8.00	
6.00	4.00	
5.00	8.00	
0.00	9.00	
6.00	5.00	
8.00	5.00	
5.00	9.00	
5.00	9.00	
3.00	8.00	
0.00	4.00	
2.00	0.00	
3.00	2.00	
1.00	9.00	
3.00	9.00	
7.00	0.00	
0.00	4.00	
0.00	6.00	
7.00	9.00	
5.00	5.00	
3.00	0.00	
1.00	8.00	
5.00	5.00	
7.00	9.00	
0.00	6.00	
7.00	2.00	
4.00	7.00	
5.00	2.00	
3.00	4.00	
3.00	2.00	
2.00	5.00	
7.00	2.00	
9.00	9.00	
0.00	3.00	
7.00	8.00	
6.00	4.00	
3.00	9.00	
3.00	9.00	
2.00	8.00	
2.00	9.00	
0.00	2.00	
4.00	8.00	
0.00	7.00	
8.00	8.00	
4.00	2.00	
0.00	5.00	
0.00	5.00	
7.00	8.00	
7.00	1.00	
8.00	7.00	
9.00	4.00	
0.00	2.00	
4.00	4.00	
9.00	2.00	
9.00	4.00	
5.00	6.00	
5.00	7.00	
9.00	3.00	
1.00	7.00	
7.00	0.00	
7.00	0.00	
8.00	7.00	
1.00	5.00	
9.00	2.00	
1.00	2.00	
5.00	1.00	
7.00	3.00	
8.00	8.00	
0.00	3.00	
3.00	7.00	
9.00	3.00	
6.00	6.00	
6.00	1.00	
8.00	3.00	
1.00	2.00	
1.00	9.00	


Minimum distance 1.000 found at (0, 9), level 500, process 0: From [3.00, 4.00] and [3.00, 3.00] to [3.00, 3.50]

--------------------------------------------



Minimum distance 0.500 found at (166, 498), level 499, process 0: From [3.00, 4.00] and [3.00, 3.50] to [3.00, 3.75]

--------------------------------------------



Minimum distance 0.250 found at (187, 497), level 498, process 0: From [3.00, 4.00] and [3.00, 3.75] to [3.00, 3.88]

--------------------------------------------



Minimum distance 0.125 found at (323, 496), level 497, process 0: From [3.00, 4.00] and [3.00, 3.88] to [3.00, 3.94]

--------------------------------------------



Minimum distance 0.062 found at (385, 495), level 496, process 0: From [3.00, 4.00] and [3.00, 3.94] to [3.00, 3.97]

--------------------------------------------



Minimum distance 0.031 found at (446, 494), level 495, process 0: From [3.00, 4.00] and [3.00, 3.97] to [3.00, 3.98]

--------------------------------------------



Minimum distance 0.984 found at (350, 493), level 494, process 0: From [3.00, 3.00] and [3.00, 3.98] to [3.00, 3.49]

--------------------------------------------



Minimum distance 1.000 found at (0, 15), level 493, process 0: From [3.00, 0.00] and [4.00, 0.00] to [3.50, 0.00]

--------------------------------------------



Minimum distance 0.500 found at (23, 491), level 492, process 0: From [3.00, 0.00] and [3.50, 0.00] to [3.25, 0.00]

--------------------------------------------



Minimum distance 0.250 found at (40, 490), level 491, process 0: From [3.00, 0.00] and [3.25, 0.00] to [3.12, 0.00]

--------------------------------------------



Minimum distance 0.125 found at (72, 489), level 490, process 0: From [3.00, 0.00] and [3.12, 0.00] to [3.06, 0.00]

--------------------------------------------



Minimum distance 0.062 found at (152, 488), level 489, process 0: From [3.00, 0.00] and [3.06, 0.00] to [3.03, 0.00]

--------------------------------------------



Minimum distance 0.031 found at (431, 487), level 488, process 0: From [3.00, 0.00] and [3.03, 0.00] to [3.02, 0.00]

--------------------------------------------



Minimum distance 0.984 found at (218, 486), level 487, process 0: From [4.00, 0.00] and [3.02, 0.00] to [3.51, 0.00]

--------------------------------------------



Minimum distance 0.492 found at (272, 485), level 486, process 0: From [4.00, 0.00] and [3.51, 0.00] to [3.75, 0.00]

--------------------------------------------



Minimum distance 1.000 found at (0, 12), level 485, process 0: From [9.00, 0.00] and [8.00, 0.00] to [8.50, 0.00]

--------------------------------------------



Minimum distance 0.500 found at (31, 483), level 484, process 0: From [8.00, 0.00] and [8.50, 0.00] to [8.25, 0.00]

--------------------------------------------



Minimum distance 0.250 found at (198, 482), level 483, process 0: From [8.00, 0.00] and [8.25, 0.00] to [8.12, 0.00]

--------------------------------------------



Minimum distance 0.125 found at (218, 481), level 482, process 0: From [8.00, 0.00] and [8.12, 0.00] to [8.06, 0.00]

--------------------------------------------



Minimum distance 0.062 found at (353, 480), level 481, process 0: From [8.00, 0.00] and [8.06, 0.00] to [8.03, 0.00]

--------------------------------------------



Minimum distance 0.969 found at (73, 479), level 480, process 0: From [9.00, 0.00] and [8.03, 0.00] to [8.52, 0.00]

--------------------------------------------



Minimum distance 0.484 found at (105, 478), level 479, process 0: From [9.00, 0.00] and [8.52, 0.00] to [8.76, 0.00]

--------------------------------------------



Minimum distance 0.242 found at (151, 477), level 478, process 0: From [9.00, 0.00] and [8.76, 0.00] to [8.88, 0.00]

--------------------------------------------



Minimum distance 0.121 found at (166, 476), level 477, process 0: From [9.00, 0.00] and [8.88, 0.00] to [8.94, 0.00]

--------------------------------------------



Minimum distance 0.061 found at (253, 475), level 476, process 0: From [9.00, 0.00] and [8.94, 0.00] to [8.97, 0.00]

--------------------------------------------



Minimum distance 0.030 found at (264, 474), level 475, process 0: From [9.00, 0.00] and [8.97, 0.00] to [8.98, 0.00]

--------------------------------------------



Minimum distance 0.015 found at (361, 473), level 474, process 0: From [9.00, 0.00] and [8.98, 0.00] to [8.99, 0.00]

--------------------------------------------



Minimum distance 1.000 found at (0, 41), level 473, process 0: From [1.00, 6.00] and [1.00, 7.00] to [1.00, 6.50]

--------------------------------------------



Minimum distance 0.500 found at (83, 471), level 472, process 0: From [1.00, 6.00] and [1.00, 6.50] to [1.00, 6.25]

--------------------------------------------



Minimum distance 0.250 found at (148, 470), level 471, process 0: From [1.00, 6.00] and [1.00, 6.25] to [1.00, 6.12]

--------------------------------------------



Minimum distance 0.875 found at (95, 469), level 470, process 0: From [1.00, 7.00] and [1.00, 6.12] to [1.00, 6.56]

--------------------------------------------



Minimum distance 0.438 found at (97, 468), level 469, process 0: From [1.00, 7.00] and [1.00, 6.56] to [1.00, 6.78]

--------------------------------------------



Minimum distance 0.219 found at (266, 467), level 468, process 0: From [1.00, 7.00] and [1.00, 6.78] to [1.00, 6.89]

--------------------------------------------



Minimum distance 0.109 found at (276, 466), level 467, process 0: From [1.00, 7.00] and [1.00, 6.89] to [1.00, 6.95]

--------------------------------------------



Minimum distance 0.055 found at (444, 465), level 466, process 0: From [1.00, 7.00] and [1.00, 6.95] to [1.00, 6.97]

--------------------------------------------



Minimum distance 1.000 found at (0, 30), level 465, process 0: From [5.00, 4.00] and [6.00, 4.00] to [5.50, 4.00]

--------------------------------------------



Minimum distance 0.500 found at (85, 463), level 464, process 0: From [5.00, 4.00] and [5.50, 4.00] to [5.25, 4.00]

--------------------------------------------



Minimum distance 0.250 found at (106, 462), level 463, process 0: From [5.00, 4.00] and [5.25, 4.00] to [5.12, 4.00]

--------------------------------------------



Minimum distance 0.125 found at (204, 461), level 462, process 0: From [5.00, 4.00] and [5.12, 4.00] to [5.06, 4.00]

--------------------------------------------



Minimum distance 0.062 found at (224, 460), level 461, process 0: From [5.00, 4.00] and [5.06, 4.00] to [5.03, 4.00]

--------------------------------------------



Minimum distance 0.031 found at (311, 459), level 460, process 0: From [5.00, 4.00] and [5.03, 4.00] to [5.02, 4.00]

--------------------------------------------



Minimum distance 0.984 found at (154, 458), level 459, process 0: From [6.00, 4.00] and [5.02, 4.00] to [5.51, 4.00]

--------------------------------------------



Minimum distance 0.492 found at (255, 457), level 458, process 0: From [6.00, 4.00] and [5.51, 4.00] to [5.75, 4.00]

--------------------------------------------



Minimum distance 0.246 found at (378, 456), level 457, process 0: From [6.00, 4.00] and [5.75, 4.00] to [5.88, 4.00]

--------------------------------------------



Minimum distance 0.123 found at (380, 455), level 456, process 0: From [6.00, 4.00] and [5.88, 4.00] to [5.94, 4.00]

--------------------------------------------



Minimum distance 0.062 found at (410, 454), level 455, process 0: From [6.00, 4.00] and [5.94, 4.00] to [5.97, 4.00]

--------------------------------------------



Minimum distance 1.000 found at (0, 17), level 454, process 0: From [5.00, 8.00] and [6.00, 8.00] to [5.50, 8.00]

--------------------------------------------



Minimum distance 0.500 found at (34, 452), level 453, process 0: From [6.00, 8.00] and [5.50, 8.00] to [5.75, 8.00]

--------------------------------------------



Minimum distance 0.250 found at (203, 451), level 452, process 0: From [6.00, 8.00] and [5.75, 8.00] to [5.88, 8.00]

--------------------------------------------



Minimum distance 0.125 found at (345, 450), level 451, process 0: From [6.00, 8.00] and [5.88, 8.00] to [5.94, 8.00]

--------------------------------------------



Minimum distance 0.938 found at (307, 449), level 450, process 0: From [5.00, 8.00] and [5.94, 8.00] to [5.47, 8.00]

--------------------------------------------



Minimum distance 0.469 found at (331, 448), level 449, process 0: From [5.00, 8.00] and [5.47, 8.00] to [5.23, 8.00]

--------------------------------------------



Minimum distance 0.234 found at (373, 447), level 448, process 0: From [5.00, 8.00] and [5.23, 8.00] to [5.12, 8.00]

--------------------------------------------



Minimum distance 1.000 found at (0, 2), level 447, process 0: From [3.00, 8.00] and [3.00, 7.00] to [3.00, 7.50]

--------------------------------------------



Minimum distance 0.500 found at (131, 445), level 446, process 0: From [3.00, 8.00] and [3.00, 7.50] to [3.00, 7.75]

--------------------------------------------



Minimum distance 0.250 found at (161, 444), level 445, process 0: From [3.00, 8.00] and [3.00, 7.75] to [3.00, 7.88]

--------------------------------------------



Minimum distance 0.125 found at (265, 443), level 444, process 0: From [3.00, 8.00] and [3.00, 7.88] to [3.00, 7.94]

--------------------------------------------



Minimum distance 0.062 found at (304, 442), level 443, process 0: From [3.00, 8.00] and [3.00, 7.94] to [3.00, 7.97]

--------------------------------------------



Minimum distance 0.031 found at (372, 441), level 442, process 0: From [3.00, 8.00] and [3.00, 7.97] to [3.00, 7.98]

--------------------------------------------



Minimum distance 0.984 found at (298, 440), level 441, process 0: From [3.00, 7.00] and [3.00, 7.98] to [3.00, 7.49]

--------------------------------------------



Minimum distance 0.492 found at (324, 439), level 440, process 0: From [3.00, 7.00] and [3.00, 7.49] to [3.00, 7.25]

--------------------------------------------



Minimum distance 0.246 found at (425, 438), level 439, process 0: From [3.00, 7.00] and [3.00, 7.25] to [3.00, 7.12]

--------------------------------------------



Minimum distance 1.000 found at (0, 10), level 438, process 0: From [7.00, 4.00] and [7.00, 3.00] to [7.00, 3.50]

--------------------------------------------



Minimum distance 0.500 found at (1, 436), level 437, process 0: From [7.00, 4.00] and [7.00, 3.50] to [7.00, 3.75]

--------------------------------------------



Minimum distance 0.250 found at (81, 435), level 436, process 0: From [7.00, 4.00] and [7.00, 3.75] to [7.00, 3.88]

--------------------------------------------



Minimum distance 0.125 found at (318, 434), level 435, process 0: From [7.00, 4.00] and [7.00, 3.88] to [7.00, 3.94]

--------------------------------------------



Minimum distance 0.938 found at (23, 433), level 434, process 0: From [7.00, 3.00] and [7.00, 3.94] to [7.00, 3.47]

--------------------------------------------



Minimum distance 0.469 found at (126, 432), level 433, process 0: From [7.00, 3.00] and [7.00, 3.47] to [7.00, 3.23]

--------------------------------------------



Minimum distance 0.234 found at (188, 431), level 432, process 0: From [7.00, 3.00] and [7.00, 3.23] to [7.00, 3.12]

--------------------------------------------



Minimum distance 0.117 found at (233, 430), level 431, process 0: From [7.00, 3.00] and [7.00, 3.12] to [7.00, 3.06]

--------------------------------------------



Minimum distance 0.059 found at (327, 429), level 430, process 0: From [7.00, 3.00] and [7.00, 3.06] to [7.00, 3.03]

--------------------------------------------



Minimum distance 0.029 found at (412, 428), level 429, process 0: From [7.00, 3.00] and [7.00, 3.03] to [7.00, 3.01]

--------------------------------------------



Minimum distance 1.000 found at (0, 11), level 428, process 0: From [6.00, 0.00] and [6.00, 1.00] to [6.00, 0.50]

--------------------------------------------



Minimum distance 0.500 found at (112, 426), level 427, process 0: From [6.00, 1.00] and [6.00, 0.50] to [6.00, 0.75]

--------------------------------------------



Minimum distance 0.250 found at (145, 425), level 426, process 0: From [6.00, 1.00] and [6.00, 0.75] to [6.00, 0.88]

--------------------------------------------



Minimum distance 0.125 found at (412, 424), level 425, process 0: From [6.00, 1.00] and [6.00, 0.88] to [6.00, 0.94]

--------------------------------------------



Minimum distance 0.938 found at (179, 423), level 424, process 0: From [6.00, 0.00] and [6.00, 0.94] to [6.00, 0.47]

--------------------------------------------



Minimum distance 0.469 found at (315, 422), level 423, process 0: From [6.00, 0.00] and [6.00, 0.47] to [6.00, 0.23]

--------------------------------------------



Minimum distance 1.000 found at (0, 14), level 422, process 0: From [3.00, 5.00] and [4.00, 5.00] to [3.50, 5.00]

--------------------------------------------



Minimum distance 0.500 found at (11, 420), level 421, process 0: From [3.00, 5.00] and [3.50, 5.00] to [3.25, 5.00]

--------------------------------------------



Minimum distance 0.250 found at (25, 419), level 420, process 0: From [3.00, 5.00] and [3.25, 5.00] to [3.12, 5.00]

--------------------------------------------



Minimum distance 0.125 found at (143, 418), level 419, process 0: From [3.00, 5.00] and [3.12, 5.00] to [3.06, 5.00]

--------------------------------------------



Minimum distance 0.062 found at (335, 417), level 418, process 0: From [3.00, 5.00] and [3.06, 5.00] to [3.03, 5.00]

--------------------------------------------



Minimum distance 0.969 found at (16, 416), level 417, process 0: From [4.00, 5.00] and [3.03, 5.00] to [3.52, 5.00]

--------------------------------------------



Minimum distance 0.484 found at (80, 415), level 416, process 0: From [4.00, 5.00] and [3.52, 5.00] to [3.76, 5.00]

--------------------------------------------



Minimum distance 0.242 found at (80, 414), level 415, process 0: From [4.00, 5.00] and [3.76, 5.00] to [3.88, 5.00]

--------------------------------------------



Minimum distance 0.121 found at (119, 413), level 414, process 0: From [4.00, 5.00] and [3.88, 5.00] to [3.94, 5.00]

--------------------------------------------



Minimum distance 0.061 found at (129, 412), level 413, process 0: From [4.00, 5.00] and [3.94, 5.00] to [3.97, 5.00]

--------------------------------------------



Minimum distance 0.030 found at (174, 411), level 412, process 0: From [4.00, 5.00] and [3.97, 5.00] to [3.98, 5.00]

--------------------------------------------



Minimum distance 0.015 found at (302, 410), level 411, process 0: From [4.00, 5.00] and [3.98, 5.00] to [3.99, 5.00]

--------------------------------------------



Minimum distance 1.000 found at (0, 4), level 410, process 0: From [9.00, 4.00] and [9.00, 5.00] to [9.00, 4.50]

--------------------------------------------



Minimum distance 0.500 found at (38, 408), level 409, process 0: From [9.00, 5.00] and [9.00, 4.50] to [9.00, 4.75]

--------------------------------------------



Minimum distance 0.250 found at (66, 407), level 408, process 0: From [9.00, 5.00] and [9.00, 4.75] to [9.00, 4.88]

--------------------------------------------



Minimum distance 0.125 found at (123, 406), level 407, process 0: From [9.00, 5.00] and [9.00, 4.88] to [9.00, 4.94]

--------------------------------------------



Minimum distance 0.062 found at (243, 405), level 406, process 0: From [9.00, 5.00] and [9.00, 4.94] to [9.00, 4.97]

--------------------------------------------



Minimum distance 0.031 found at (253, 404), level 405, process 0: From [9.00, 5.00] and [9.00, 4.97] to [9.00, 4.98]

--------------------------------------------



Minimum distance 0.016 found at (253, 403), level 404, process 0: From [9.00, 5.00] and [9.00, 4.98] to [9.00, 4.99]

--------------------------------------------



Minimum distance 0.992 found at (77, 402), level 403, process 0: From [9.00, 4.00] and [9.00, 4.99] to [9.00, 4.50]

--------------------------------------------



Minimum distance 0.496 found at (139, 401), level 402, process 0: From [9.00, 4.00] and [9.00, 4.50] to [9.00, 4.25]

--------------------------------------------



Minimum distance 0.248 found at (214, 400), level 401, process 0: From [9.00, 4.00] and [9.00, 4.25] to [9.00, 4.12]

--------------------------------------------



Minimum distance 0.124 found at (367, 399), level 400, process 0: From [9.00, 4.00] and [9.00, 4.12] to [9.00, 4.06]

--------------------------------------------



Minimum distance 0.062 found at (370, 398), level 399, process 0: From [9.00, 4.00] and [9.00, 4.06] to [9.00, 4.03]

--------------------------------------------



Minimum distance 1.000 found at (0, 24), level 398, process 0: From [8.00, 8.00] and [7.00, 8.00] to [7.50, 8.00]

--------------------------------------------



Minimum distance 0.500 found at (42, 396), level 397, process 0: From [8.00, 8.00] and [7.50, 8.00] to [7.75, 8.00]

--------------------------------------------



Minimum distance 0.250 found at (277, 395), level 396, process 0: From [8.00, 8.00] and [7.75, 8.00] to [7.88, 8.00]

--------------------------------------------



Minimum distance 0.125 found at (300, 394), level 395, process 0: From [8.00, 8.00] and [7.88, 8.00] to [7.94, 8.00]

--------------------------------------------



Minimum distance 0.062 found at (355, 393), level 394, process 0: From [8.00, 8.00] and [7.94, 8.00] to [7.97, 8.00]

--------------------------------------------



Minimum distance 0.031 found at (374, 392), level 393, process 0: From [8.00, 8.00] and [7.97, 8.00] to [7.98, 8.00]

--------------------------------------------



Minimum distance 0.984 found at (68, 391), level 392, process 0: From [7.00, 8.00] and [7.98, 8.00] to [7.49, 8.00]

--------------------------------------------



Minimum distance 0.492 found at (98, 390), level 391, process 0: From [7.00, 8.00] and [7.49, 8.00] to [7.25, 8.00]

--------------------------------------------



Minimum distance 0.246 found at (127, 389), level 390, process 0: From [7.00, 8.00] and [7.25, 8.00] to [7.12, 8.00]

--------------------------------------------



Minimum distance 0.123 found at (136, 388), level 389, process 0: From [7.00, 8.00] and [7.12, 8.00] to [7.06, 8.00]

--------------------------------------------



Minimum distance 0.062 found at (306, 387), level 388, process 0: From [7.00, 8.00] and [7.06, 8.00] to [7.03, 8.00]

--------------------------------------------



Minimum distance 0.031 found at (342, 386), level 387, process 0: From [7.00, 8.00] and [7.03, 8.00] to [7.02, 8.00]

--------------------------------------------



Minimum distance 0.015 found at (352, 385), level 386, process 0: From [7.00, 8.00] and [7.02, 8.00] to [7.01, 8.00]

--------------------------------------------



Minimum distance 1.000 found at (0, 1), level 385, process 0: From [1.00, 2.00] and [1.00, 3.00] to [1.00, 2.50]

--------------------------------------------



Minimum distance 0.500 found at (3, 383), level 384, process 0: From [1.00, 3.00] and [1.00, 2.50] to [1.00, 2.75]

--------------------------------------------



Minimum distance 0.250 found at (65, 382), level 383, process 0: From [1.00, 3.00] and [1.00, 2.75] to [1.00, 2.88]

--------------------------------------------



Minimum distance 0.125 found at (183, 381), level 382, process 0: From [1.00, 3.00] and [1.00, 2.88] to [1.00, 2.94]

--------------------------------------------



Minimum distance 0.062 found at (212, 380), level 381, process 0: From [1.00, 3.00] and [1.00, 2.94] to [1.00, 2.97]

--------------------------------------------



Minimum distance 0.031 found at (277, 379), level 380, process 0: From [1.00, 3.00] and [1.00, 2.97] to [1.00, 2.98]

--------------------------------------------



Minimum distance 0.984 found at (107, 378), level 379, process 0: From [1.00, 2.00] and [1.00, 2.98] to [1.00, 2.49]

--------------------------------------------



Minimum distance 0.492 found at (156, 377), level 378, process 0: From [1.00, 2.00] and [1.00, 2.49] to [1.00, 2.25]

--------------------------------------------



Minimum distance 0.246 found at (199, 376), level 377, process 0: From [1.00, 2.00] and [1.00, 2.25] to [1.00, 2.12]

--------------------------------------------



Minimum distance 0.123 found at (220, 375), level 376, process 0: From [1.00, 2.00] and [1.00, 2.12] to [1.00, 2.06]

--------------------------------------------



Minimum distance 0.062 found at (240, 374), level 375, process 0: From [1.00, 2.00] and [1.00, 2.06] to [1.00, 2.03]

--------------------------------------------



Minimum distance 0.031 found at (240, 373), level 374, process 0: From [1.00, 2.00] and [1.00, 2.03] to [1.00, 2.02]

--------------------------------------------



Minimum distance 0.015 found at (352, 372), level 373, process 0: From [1.00, 2.00] and [1.00, 2.02] to [1.00, 2.01]

--------------------------------------------



