7.00	0.00	
9.00	3.00	
1.00	4.00	
1.00	5.00	
2.00	2.00	
1.00	4.00	
3.00	2.00	
3.00	8.00	
7.00	3.00	
3.00	0.00	
8.00	5.00	
1.00	9.00	
1.00	0.00	
4.00	5.00	
9.00	0.00	
1.00	6.00	
0.00	7.00	
2.00	1.00	
3.00	4.00	
1.00	2.00	
6.00	7.00	
0.00	9.00	
1.00	8.00	
1.00	1.00	
8.00	7.00	
9.00	5.00	
9.00	1.00	
4.00	5.00	
8.00	4.00	
6.00	4.00	
6.00	3.00	
9.00	0.00	
9.00	1.00	
0.00	5.00	
9.00	2.00	
1.00	5.00	
2.00	2.00	
6.00	1.00	
9.00	1.00	
2.00	9.00	
3.00	4.00	
3.00	5.00	
7.00	8.00	
7.00	2.00	
7.00	5.00	
3.00	8.00	
4.00	4.00	
3.00	2.00	
8.00	4.00	
5.00	7.00	
9.00	4.00	
5.00	0.00	
4.00	7.00	
5.00	2.00	
7.00	8.00	
2.00	1.00	
6.00	5.00	
7.00	9.00	
2.00	5.00	
2.00	1.00	
5.00	6.00	
8.00	0.00	
6.00	9.00	
0.00	4.00	
1.00	1.00	
4.00	7.00	
5.00	5.00	
1.00	8.00	
6.00	7.00	
4.00	1.00	
9.00	3.00	
6.00	9.00	
9.00	7.00	
4.00	3.00	
0.00	1.00	
6.00	0.00	
8.00	9.00	
0.00	8.00	
4.00	0.00	
3.00	1.00	
5.00	2.00	
7.00	3.00	
8.00	3.00	
8.00	0.00	
5.00	4.00	
4.00	5.00	
9.00	2.00	
1.00	2.00	
6.00	8.00	
2.00	2.00	
0.00	8.00	
2.00	7.00	
1.00	5.00	
9.00	6.00	
3.00	6.00	
6.00	3.00	
2.00	9.00	
5.00	0.00	
2.00	6.00	
8.00	3.00	
9.00	7.00	
4.00	1.00	
9.00	3.00	
5.00	2.00	
1.00	9.00	
5.00	4.00	
9.00	3.00	
7.00	0.00	
0.00	1.00	
8.00	3.00	
0.00	6.00	
3.00	9.00	
2.00	5.00	
9.00	7.00	
3.00	9.00	
1.00	3.00	
2.00	7.00	
6.00	9.00	
9.00	6.00	
4.00	1.00	
8.00	5.00	
9.00	8.00	
5.00	6.00	
9.00	0.00	
5.00	1.00	
0.00	2.00	
8.00	5.00	
8.00	2.00	
6.00	5.00	
2.00	1.00	
5.00	7.00	
1.00	8.00	
7.00	3.00	
4.00	0.00	
0.00	8.00	
6.00	6.00	
9.00	0.00	
9.00	2.00	
1.00	2.00	
9.00	4.00	
4.00	9.00	
6.00	4.00	
9.00	6.00	
4.00	9.00	
0.00	7.00	
1.00	7.00	
1.00	9.00	
2.00	3.00	
2.00	8.00	
6.00	9.00	
8.00	2.00	
2.00	7.00	
1.00	3.00	
6.00	9.00	
0.00	2.00	
4.00	2.00	
1.00	7.00	
6.00	5.00	
7.00	0.00	
1.00	4.00	
4.00	1.00	
0.00	9.00	
3.00	8.00	
2.00	5.00	
2.00	4.00	
4.00	6.00	
1.00	2.00	
7.00	9.00	
6.00	3.00	
3.00	2.00	
9.00	5.00	
0.00	8.00	
6.00	6.00	
4.00	3.00	
2.00	1.00	
2.00	3.00	
2.00	0.00	
3.00	4.00	
2.00	7.00	
2.00	0.00	
2.00	0.00	
2.00	5.00	
9.00	5.00	
9.00	5.00	
7.00	1.00	
9.00	9.00	
8.00	7.00	
6.00	9.00	
7.00	6.00	
5.00	5.00	
9.00	9.00	
1.00	2.00	
1.00	2.00	
0.00	3.00	
0.00	0.00	
1.00	4.00	
5.00	1.00	
3.00	7.00	
1.00	1.00	
5.00	4.00	
9.00	7.00	
0.00	1.00	
5.00	8.00	
6.00	9.00	
6.00	5.00	
3.00	3.00	
3.00	8.00	
1.00	8.00	
1.00	4.00	
8.00	5.00	
2.00	3.00	
9.00	3.00	
7.00	6.00	
4.00	7.00	
8.00	9.00	
2.00	4.00	
4.00	8.00	
6.00	9.00	
0.00	9.00	
8.00	8.00	
4.00	1.00	
0.00	9.00	
8.00	0.00	
9.00	8.00	
2.00	0.00	
4.00	1.00	
5.00	0.00	
7.00	4.00	
7.00	2.00	
5.00	8.00	
3.00	7.00	
2.00	0.00	
4.00	9.00	
4.00	8.00	
4.00	5.00	
1.00	3.00	
6.00	0.00	
9.00	0.00	
6.00	9.00	
4.00	7.00	
3.00	4.00	
8.00	9.00	
4.00	6.00	
6.00	7.00	
6.00	8.00	
6.00	2.00	
7.00	3.00	
4.00	7.00	
8.00	9.00	
5.00	2.00	
6.00	7.00	
9.00	9.00	
6.00	5.00	
8.00	8.00	
4.00	1.00	
5.00	0.00	
9.00	3.00	
9.00	8.00	
6.00	2.00	
4.00	4.00	
2.00	4.00	
1.00	0.00	
6.00	6.00	
0.00	9.00	
7.00	8.00	
2.00	5.00	
3.00	5.00	
4.00	9.00	
2.00	1.00	
6.00	3.00	
5.00	7.00	
9.00	8.00	
3.00	6.00	
6.00	4.00	
3.00	1.00	
4.00	8.00	
6.00	4.00	
5.00	8.00	
0.00	9.00	
6.00	5.00	
8.00	5.00	
5.00	9.00	
5.00	9.00	
3.00	8.00	
0.00	4.00	
2.00	0.00	
3.00	2.00	
1.00	9.00	
3.00	9.00	
7.00	0.00	
0.00	4.00	
0.00	6.00	
7.00	9.00	
5.00	5.00	
3.00	0.00	
1.00	8.00	
5.00	5.00	
7.00	9.00	
0.00	6.00	
7.00	2.00	
4.00	7.00	
5.00	2.00	
3.00	4.00	
3.00	2.00	
2.00	5.00	
7.00	2.00	
9.00	9.00	
0.00	3.00	
7.00	8.00	
6.00	4.00	
3.00	9.00	
3.00	9.00	
2.00	8.00	
2.00	9.00	
0.00	2.00	
4.00	8.00	
0.00	7.00	
8.00	8.00	
4.00	2.00	
0.00	5.00	
0.00	5.00	
7.00	8.00	
7.00	1.00	
8.00	7.00	
9.00	4.00	
0.00	2.00	
4.00	4.00	
9.00	2.00	
9.00	4.00	
5.00	6.00	
5.00	7.00	
9.00	3.00	
1.00	7.00	
7.00	0.00	
7.00	0.00	
8.00	7.00	
1.00	5.00	
9.00	2.00	
1.00	2.00	
5.00	1.00	
7.00	3.00	
8.00	8.00	
0.00	3.00	
3.00	7.00	
9.00	3.00	
6.00	6.00	
6.00	1.00	
8.00	3.00	
1.00	2.00	
1.00	9.00	


Sending address of first row of each chunk
Receiving merged pairs from workers

Matrices for process 1: 


Minimum distance 1.000 found at (0, 9)
	From [3.00, 4.00] and [3.00, 3.00] to [3.00, 3.50]

--------------------------------------------



Minimum distance 1.000 found at (0, 15)
	From [3.00, 0.00] and [4.00, 0.00] to [3.50, 0.00]

--------------------------------------------



Minimum distance 0.500 found at (23, 97)
	From [3.00, 0.00] and [3.50, 0.00] to [3.25, 0.00]

--------------------------------------------



Minimum distance 0.250 found at (40, 96)
	From [3.00, 0.00] and [3.25, 0.00] to [3.12, 0.00]

--------------------------------------------



Minimum distance 0.125 found at (72, 95)
	From [3.00, 0.00] and [3.12, 0.00] to [3.06, 0.00]

--------------------------------------------


Matrices for process 4: 

Matrices for process 2: 

Matrices for process 5: 




Minimum distance 1.000 found at (0, 41)


Minimum distance 1.000 found at (0, 12)
	From [2.00, 9.00] and [3.00, 9.00] to [2.50, 9.00]

--------------------------------------------

	From [6.00, 7.00] and [6.00, 6.00] to [6.00, 6.50]

--------------------------------------------

Minimum distance 1.000 found at (0, 78)
	From [8.00, 2.00] and [7.00, 2.00] to [7.50, 2.00]

--------------------------------------------



Minimum distance 1.000 found at (0, 5)
	From [2.00, 7.00] and [1.00, 7.00] to [1.50, 7.00]

--------------------------------------------



Minimum distance 0.500 found at (32, 98)
	From [2.00, 9.00] and [2.50, 9.00] to [2.25, 9.00]

--------------------------------------------



Minimum distance 0.500 found at (93, 98)
	

Minimum distance 0.500 found at (25, 97)
	From [2.00, 7.00] and [1.50, 7.00] to [1.75, 7.00]

--------------------------------------------


Matrices for process 3: 
From [6.00, 6.00] and [6.00, 6.50] to [6.00, 6.25]

--------------------------------------------



Minimum distance 0.250 found at (33, 97)
	From [2.00, 9.00] and [2.25, 9.00] to [2.12, 9.00]

--------------------------------------------



Minimum distance 1.000 found at (0, 6)
	

From [9.00, 9.00] and [9.00, 8.00] to [9.00, 8.50]

--------------------------------------------

Minimum distance 1.000 found at (0, 20)
	From [9.00, 4.00] and [9.00, 3.00] to [9.00, 3.50]

--------------------------------------------



Minimum distance 0.500 found at (17, 96)
	

Minimum distance 0.125 found at (85, 96)
	From [2.00, 9.00] and [2.12, 9.00] to [2.06, 9.00]

--------------------------------------------

From [9.00, 8.00] and [9.00, 8.50] to [9.00, 8.25]

--------------------------------------------



Minimum distance 1.000 found at (0, 7)
	From [5.00, 4.00] and [4.00, 4.00] to [4.50, 4.00]

--------------------------------------------



Minimum distance 0.750 found at (51, 95)
	From [9.00, 9.00] and [9.00, 8.25] to [9.00, 8.62]

--------------------------------------------



Minimum distance 1.000 found at (0, 6)


Minimum distance 1.000 found at (0, 12)
	From [9.00, 0.00] and [8.00, 0.00] to [8.50, 0.00]

--------------------------------------------

	From [1.00, 3.00] and [1.00, 4.00] to [1.00, 3.50]

--------------------------------------------



Minimum distance 0.500 found at (50, 98)
	From [9.00, 3.00] and [9.00, 3.50] to [9.00, 3.25]

--------------------------------------------



Minimum distance 1.000 found at (0, 18)
	

Minimum distance 0.500 found at (23, 94)
	From [5.00, 4.00] and [4.50, 4.00] to [4.75, 4.00]

--------------------------------------------

From [6.00, 5.00] and [6.00, 4.00] to [6.00, 4.50]

--------------------------------------------



Minimum distance 0.750 found at (24, 93)
	From [4.00, 4.00] and [4.75, 4.00] to [4.38, 4.00]

--------------------------------------------



Minimum distance 0.250 found at (53, 97)
	From [9.00, 3.00] and [9.00, 3.25] to [9.00, 3.12]

--------------------------------------------



Minimum distance 0.375 found at (29, 92)
	From [4.00, 4.00] and [4.38, 4.00] to [4.19, 4.00]

--------------------------------------------



Minimum distance 0.188 found at (86, 91)
	From [4.00, 4.00] and [4.19, 4.00] to [4.09, 4.00]

--------------------------------------------



Minimum distance 0.875 found at (85, 96)
	From [9.00, 4.00] and [9.00, 3.12] to [9.00, 3.56]


Minimum distance 1.000 found at (0, 17)
	From [9.00, 5.00] and [9.00, 4.00] to [9.00, 4.50]

--------------------------------------------



Minimum distance 0.500 found at (39, 95)
	From [1.00, 4.00] and [1.00, 3.50] to [1.00, 3.75]

--------------------------------------------


--------------------------------------------



Minimum distance 0.500 found at (19, 93)
	From [6.00, 4.00] and [6.00, 4.50] to [6.00, 4.25]

--------------------------------------------



Minimum distance 0.500 found at (31, 93)
	From [8.00, 0.00] and [8.50, 0.00] to [8.25, 0.00]

--------------------------------------------



Minimum distance 0.500 found at (64, 89)
	From [9.00, 5.00] and [9.00, 4.50] to [9.00, 4.75]

--------------------------------------------



Minimum distance 1.000 found at (0, 5)
	From [0.00, 7.00] and [1.00, 7.00] to [0.50, 7.00]

--------------------------------------------



Minimum distance 1.000 found at (0, 23)
	From [5.00, 0.00] and [6.00, 0.00] to [5.50, 0.00]

--------------------------------------------



Minimum distance 0.500 found at (6, 87)
	From [1.00, 7.00] and [0.50, 7.00] to [0.75, 7.00]

--------------------------------------------



Minimum distance 0.750 found at (33, 86)
	From [0.00, 7.00] and [0.75, 7.00] to [0.38, 7.00]

--------------------------------------------



Minimum distance 0.500 found at (43, 94)
	From [5.00, 0.00] and [5.50, 0.00] to [5.25, 0.00]

--------------------------------------------



Minimum distance 0.250 found at (51, 94)
	

Minimum distance 0.375 found at (51, 85)
	From [0.00, 7.00] and [0.38, 7.00] to [0.19, 7.00]

--------------------------------------------



Minimum distance 0.250 found at (50, 92)
	From [6.00, 4.00] and [6.00, 4.25] to [6.00, 4.12]

--------------------------------------------

From [1.00, 4.00] and [1.00, 3.75] to [1.00, 3.88]

--------------------------------------------



Minimum distance 1.000 found at (0, 3)
	From [4.00, 6.00] and [4.00, 7.00] to [4.00, 6.50]

--------------------------------------------



Minimum distance 0.750 found at (73, 92)
	From [9.00, 0.00] and [8.25, 0.00] to [8.62, 0.00]

--------------------------------------------



Minimum distance 1.000 found at (0, 73)
	From [4.00, 7.00] and [5.00, 7.00] to [4.50, 7.00]


Minimum distance 1.000 found at (1, 23)
	From [7.00, 4.00] and [7.00, 5.00] to [7.00, 4.50]

--------------------------------------------



Minimum distance 0.875 found at (21, 91)
	From [6.00, 5.00] and [6.00, 4.12] to [6.00, 4.56]

--------------------------------------------


--------------------------------------------



Minimum distance 0.500 found at (72, 82)
	From [7.00, 5.00] and [7.00, 4.50] to [7.00, 4.75]


Minimum distance 0.875 found at (76, 93)
	
--------------------------------------------

From [1.00, 3.00] and [1.00, 3.88] to [1.00, 3.44]

--------------------------------------------



Minimum distance 1.000 found at (0, 41)
	From [1.00, 6.00] and [1.00, 7.00] to [1.00, 6.50]

--------------------------------------------



Minimum distance 1.000 found at (0, 9)
	From [8.00, 8.00] and [7.00, 8.00] to [7.50, 8.00]

--------------------------------------------



Minimum distance 0.500 found at (12, 92)


Minimum distance 1.000 found at (1, 18)
	From [7.00, 8.00] and [7.00, 7.00] to [7.00, 7.50]

--------------------------------------------

	From [4.00, 7.00] and [4.50, 7.00] to [4.25, 7.00]

--------------------------------------------



Minimum distance 0.500 found at (27, 80)
	From [7.00, 8.00] and [7.00, 7.50] to [7.00, 7.75]

--------------------------------------------



Minimum distance 0.500 found at (46, 89)
	From [7.00, 8.00] and [7.50, 8.00] to [7.25, 8.00]


Minimum distance 1.000 found at (0, 12)
	From [6.00, 9.00] and [7.00, 9.00] to [6.50, 9.00]

--------------------------------------------



Minimum distance 0.500 found at (83, 90)
	From [1.00, 6.00] and [1.00, 6.50] to [1.00, 6.25]

--------------------------------------------



Minimum distance 0.250 found at (67, 79)
	From [7.00, 8.00] and [7.00, 7.75] to [7.00, 7.88]

--------------------------------------------


--------------------------------------------



Minimum distance 1.000 found at (0, 65)
	From [5.00, 2.00] and [5.00, 1.00] to [5.00, 1.50]

--------------------------------------------



Minimum distance 1.000 found at (1, 30)
	From [1.00, 3.00] and [1.00, 4.00] to [1.00, 3.50]

--------------------------------------------



Minimum distance 0.250 found at (57, 88)
	From [7.00, 8.00] and [7.25, 8.00] to [7.12, 8.00]

--------------------------------------------



Minimum distance 0.500 found at (31, 77)
	From [1.00, 4.00] and [1.00, 3.50] to [1.00, 3.75]

--------------------------------------------



Minimum distance 0.500 found at (29, 91)
	From [6.00, 9.00] and [6.50, 9.00] to [6.25, 9.00]

--------------------------------------------



Minimum distance 1.000 found at (1, 18)
	From [2.00, 0.00] and [2.00, 1.00] to [2.00, 0.50]

--------------------------------------------



Minimum distance 1.000 found at (0, 30)
	From [5.00, 4.00] and [6.00, 4.00] to [5.50, 4.00]

--------------------------------------------



Minimum distance 0.500 found at (23, 90)
	From [5.00, 2.00] and [5.00, 1.50] to [5.00, 1.75]

--------------------------------------------



Minimum distance 0.875 found at (53, 87)
	From [8.00, 8.00] and [7.12, 8.00] to [7.56, 8.00]

--------------------------------------------



Minimum distance 0.500 found at (39, 75)
	From [2.00, 1.00] and [2.00, 0.50] to [2.00, 0.75]

--------------------------------------------



Minimum distance 0.250 found at (43, 90)
	From [6.00, 9.00] and [6.25, 9.00] to [6.12, 9.00]

--------------------------------------------



Minimum distance 1.000 found at (1, 4)
	From [5.00, 5.00] and [4.00, 5.00] to [4.50, 5.00]

--------------------------------------------



Minimum distance 0.438 found at (75, 86)
	From [8.00, 8.00] and [7.56, 8.00] to [7.78, 8.00]

--------------------------------------------



Minimum distance 1.000 found at (0, 17)
	From [5.00, 8.00] and [6.00, 8.00] to [5.50, 8.00]

--------------------------------------------



Minimum distance 0.250 found at (43, 89)
	From [5.00, 2.00] and [5.00, 1.75] to [5.00, 1.88]

--------------------------------------------


Minimum distance 0.500 found at (3, 73)
	From [4.00, 5.00] and [4.50, 5.00] to [4.25, 5.00]

--------------------------------------------




Minimum distance 0.250 found at (33, 72)
	From [4.00, 5.00] and [4.25, 5.00] to [4.12, 5.00]

--------------------------------------------



Minimum distance 1.000 found at (0, 15)
	

Minimum distance 0.125 found at (55, 89)
	From [4.00, 1.00] and [3.00, 1.00] to [3.50, 1.00]

--------------------------------------------

From [6.00, 9.00] and [6.12, 9.00] to [6.06, 9.00]

--------------------------------------------



Minimum distance 0.125 found at (43, 71)
	From [4.00, 5.00] and [4.12, 5.00] to [4.06, 5.00]

--------------------------------------------



Minimum distance 0.500 found at (34, 87)
	From [6.00, 8.00] and [5.50, 8.00] to [5.75, 8.00]

--------------------------------------------



Minimum distance 1.000 found at (0, 71)
	

Minimum distance 1.000 found at (0, 3)
	From [7.00, 8.00] and [7.00, 9.00] to [7.00, 8.50]
From [5.00, 0.00] and [5.00, 1.00] to [5.00, 0.50]

--------------------------------------------



Minimum distance 1.000 found at (1, 27)
	

Minimum distance 0.062 found at (73, 88)
	From [6.00, 9.00] and [6.06, 9.00] to [6.03, 9.00]

--------------------------------------------


--------------------------------------------

From [4.00, 8.00] and [3.00, 8.00] to [3.50, 8.00]

--------------------------------------------



Minimum distance 0.500 found at (10, 69)


Minimum distance 1.000 found at (0, 55)
		From [4.00, 8.00] and [3.50, 8.00] to [3.75, 8.00]

--------------------------------------------

From [9.00, 3.00] and [9.00, 4.00] to [9.00, 3.50]

--------------------------------------------



Minimum distance 0.750 found at (54, 68)
	From [3.00, 8.00] and [3.75, 8.00] to [3.38, 8.00]

--------------------------------------------



Minimum distance 1.000 found at (0, 2)
	From [3.00, 8.00] and [3.00, 7.00] to [3.00, 7.50]

--------------------------------------------



Minimum distance 1.000 found at (0, 8)
	From [2.00, 1.00] and [1.00, 1.00] to [1.50, 1.00]

--------------------------------------------



Minimum distance 0.500 found at (57, 82)
	From [9.00, 4.00] and [9.00, 3.50] to [9.00, 3.75]


Minimum distance 1.000 found at (1, 39)
	From [9.00, 0.00] and [9.00, 1.00] to [9.00, 0.50]

--------------------------------------------



Minimum distance 1.000 found at (0, 10)
	

Minimum distance 0.500 found at (29, 66)
	From [9.00, 0.00] and [9.00, 0.50] to [9.00, 0.25]

--------------------------------------------

From [0.00, 2.00] and [1.00, 2.00] to [0.50, 2.00]

--------------------------------------------


--------------------------------------------



Minimum distance 0.250 found at (40, 65)
	From [9.00, 0.00] and [9.00, 0.25] to [9.00, 0.12]


Minimum distance 1.000 found at (0, 10)
	From [7.00, 4.00] and [7.00, 3.00] to [7.00, 3.50]

--------------------------------------------


--------------------------------------------



Minimum distance 0.750 found at (59, 81)
	

Minimum distance 0.500 found at (2, 86)
	From [2.00, 1.00] and [1.50, 1.00] to [1.75, 1.00]

--------------------------------------------

From [9.00, 3.00] and [9.00, 3.75] to [9.00, 3.38]

--------------------------------------------



Minimum distance 0.875 found at (40, 64)
	From [9.00, 1.00] and [9.00, 0.12] to [9.00, 0.56]

--------------------------------------------



Minimum distance 0.438 found at (45, 63)
	From [9.00, 1.00] and [9.00, 0.56] to [9.00, 0.78]


Minimum distance 0.500 found at (30, 86)
	
--------------------------------------------

From [1.00, 2.00] and [0.50, 2.00] to [0.75, 2.00]

--------------------------------------------



Minimum distance 1.000 found at (1, 10)
	From [1.00, 5.00] and [2.00, 5.00] to [1.50, 5.00]


Minimum distance 0.375 found at (69, 80)
	From [9.00, 3.00] and [9.00, 3.38] to [9.00, 3.19]

--------------------------------------------


--------------------------------------------



Minimum distance 0.500 found at (1, 84)
	From [7.00, 4.00] and [7.00, 3.50] to [7.00, 3.75]

--------------------------------------------



Minimum distance 0.250 found at (30, 85)
	

Minimum distance 0.250 found at (61, 85)
	

Minimum distance 0.500 found at (19, 61)
	From [1.00, 5.00] and [1.50, 5.00] to [1.25, 5.00]

--------------------------------------------



Minimum distance 1.000 found at (0, 9)
	From [1.00, 2.00] and [0.75, 2.00] to [0.88, 2.00]

--------------------------------------------

From [2.00, 1.00] and [1.75, 1.00] to [1.88, 1.00]

--------------------------------------------

From [6.00, 2.00] and [6.00, 3.00] to [6.00, 2.50]

--------------------------------------------



Minimum distance 0.250 found at (39, 60)
	From [1.00, 5.00] and [1.25, 5.00] to [1.12, 5.00]

--------------------------------------------



Minimum distance 1.000 found at (1, 13)
	From [0.00, 0.00] and [0.00, 1.00] to [0.00, 0.50]

--------------------------------------------



Minimum distance 0.750 found at (23, 83)
	From [7.00, 3.00] and [7.00, 3.75] to [7.00, 3.38]

--------------------------------------------



Minimum distance 1.000 found at (0, 3)
	

Minimum distance 0.500 found at (7, 58)
	From [0.00, 0.00] and [0.00, 0.50] to [0.00, 0.25]
From [4.00, 2.00] and [4.00, 1.00] to [4.00, 1.50]

--------------------------------------------


--------------------------------------------



Minimum distance 1.000 found at (0, 35)
	From [4.00, 4.00] and [3.00, 4.00] to [3.50, 4.00]

--------------------------------------------



Minimum distance 1.000 found at (0, 6)
	From [6.00, 5.00] and [5.00, 5.00] to [5.50, 5.00]

--------------------------------------------



Minimum distance 0.500 found at (51, 77)
	From [4.00, 4.00] and [3.50, 4.00] to [3.75, 4.00]


Minimum distance 1.000 found at (2, 27)
	From [0.00, 8.00] and [0.00, 9.00] to [0.00, 8.50]

--------------------------------------------


--------------------------------------------



Minimum distance 0.500 found at (3, 56)
	From [0.00, 8.00] and [0.00, 8.50] to [0.00, 8.25]

--------------------------------------------



Minimum distance 1.000 found at (2, 16)
	From [6.00, 3.00] and [7.00, 3.00] to [6.50, 3.00]


Minimum distance 1.000 found at (0, 11)
	From [6.00, 0.00] and [6.00, 1.00] to [6.00, 0.50]

--------------------------------------------



Minimum distance 0.500 found at (51, 83)
	
--------------------------------------------



Minimum distance 1.000 found at (0, 3)
	From [2.00, 4.00] and [2.00, 5.00] to [2.00, 4.50]

--------------------------------------------

From [4.00, 1.00] and [4.00, 1.50] to [4.00, 1.25]

--------------------------------------------



Minimum distance 0.500 found at (28, 54)
	From [6.00, 3.00] and [6.50, 3.00] to [6.25, 3.00]

--------------------------------------------



Minimum distance 0.500 found at (58, 83)
	From [6.00, 5.00] and [5.50, 5.00] to [5.75, 5.00]

--------------------------------------------



Minimum distance 1.000 found at (2, 18)
	From [1.00, 1.00] and [1.00, 0.00] to [1.00, 0.50]

--------------------------------------------



Minimum distance 0.500 found at (22, 52)
	From [1.00, 1.00] and [1.00, 0.50] to [1.00, 0.75]

--------------------------------------------



Minimum distance 0.500 found at (33, 75)
	

Minimum distance 0.250 found at (55, 82)
	

Minimum distance 1.000 found at (4, 24)
	From [6.00, 5.00] and [6.00, 4.00] to [6.00, 4.50]

--------------------------------------------

From [2.00, 5.00] and [2.00, 4.50] to [2.00, 4.75]

--------------------------------------------



Minimum distance 1.000 found at (0, 14)
	From [3.00, 5.00] and [4.00, 5.00] to [3.50, 5.00]

--------------------------------------------

From [4.00, 1.00] and [4.00, 1.25] to [4.00, 1.12]

--------------------------------------------



Minimum distance 1.000 found at (4, 24)


Minimum distance 1.000 found at (0, 15)
	

Minimum distance 1.000 found at (0, 27)
	From [2.00, 5.00] and [1.00, 5.00] to [1.50, 5.00]

--------------------------------------------
From [1.00, 0.00] and [2.00, 0.00] to [1.50, 0.00]

--------------------------------------------

	From [9.00, 3.00] and [9.00, 2.00] to [9.00, 2.50]

--------------------------------------------



Minimum distance 0.500 found at (9, 49)
	From [9.00, 3.00] and [9.00, 2.50] to [9.00, 2.75]

--------------------------------------------




Minimum distance 1.000 found at (0, 11)
	

Minimum distance 1.000 found at (9, 10)
	From [2.00, 2.00] and [3.00, 2.00] to [2.50, 2.00]

--------------------------------------------



Minimum distance 1.000 found at (0, 15)
	From [0.00, 9.00] and [1.00, 9.00] to [0.50, 9.00]

--------------------------------------------

From [6.00, 5.00] and [6.00, 6.00] to [6.00, 5.50]

--------------------------------------------



Minimum distance 0.500 found at (20, 47)
	From [2.00, 2.00] and [2.50, 2.00] to [2.25, 2.00]

--------------------------------------------



Minimum distance 0.500 found at (11, 80)
	From [3.00, 5.00] and [3.50, 5.00] to [3.25, 5.00]

--------------------------------------------



Minimum distance 0.750 found at (24, 46)
	From [3.00, 2.00] and [2.25, 2.00] to [2.62, 2.00]

--------------------------------------------



